CallSign,ExerciseTime,Latitude,Longitude,Height
SIA42,382,2.9343,102.1753,9448.8
SIA367,382,2.8516,101.7772,9448.8
SIA489,382,2.6959,101.9213,9448.8
SIA498,382,2.8536,102.5315,11887.2
SIA850,382,2.7223,102.1863,10668.0
SIA865,382,2.5,102.5854,10668.0
SIA266,382,2.1899,102.1046,9448.8
SIA524,382,2.8975,102.8629,11887.2
SIA914,382,2.3746,101.9738,11887.2
SIA912,382,2.2185,103.1615,9448.8
SIA395,382,2.4396,102.64,10668.0
SIA431,382,2.8332,102.3914,9448.8
SIA311,382,2.748,102.0,11887.2
SIA941,382,2.3314,102.8104,11887.2
SIA989,382,2.363,101.9178,9448.8
SIA777,382,2.1364,102.8619,9448.8
SIA992,382,2.9131,102.0773,11887.2
SIA914,383,2.3753,101.9729,11887.2
SIA42,383,2.9335,102.176,9448.8
SIA489,383,2.6963,101.9203,9448.8
SIA598,383,2.2412,102.1984,11887.2
SIA992,383,2.9125,102.0765,11887.2
SIA850,383,2.7234,102.1862,10668.0
SIA266,383,2.1893,102.1055,9448.8
SIA865,383,2.5,102.5865,10668.0
SIA367,383,2.8524,101.7765,9448.8
SIA524,383,2.8977,102.8639,11887.2
SIA311,383,2.747,101.9996,11887.2
SIA803,383,2.4764,102.2195,10668.0
SIA498,383,2.8533,102.5325,11887.2
SIA395,383,2.4391,102.6409,10668.0
SIA777,383,2.136,102.8609,9448.8
SIA912,383,2.2187,103.1605,9448.8
SIA989,383,2.362,101.9182,9448.8
SIA431,383,2.8328,102.3923,9448.8
SIA415,383,2.1097,102.8392,11887.2
SIA941,383,2.3305,102.81,11887.2
SIA489,384,2.6967,101.9193,9448.8
SIA311,384,2.7461,101.9991,11887.2
SIA367,384,2.8532,101.7758,9448.8
SIA598,384,2.2413,102.1974,11887.2
SIA777,384,2.1356,102.8599,9448.8
SIA42,384,2.9327,102.1767,9448.8
SIA850,384,2.7244,102.1862,10668.0
SIA941,384,2.3295,102.8097,11887.2
SIA865,384,2.5,102.5875,10668.0
SIA395,384,2.4386,102.6418,10668.0
SIA431,384,2.8324,102.3933,9448.8
SIA914,384,2.3759,101.9721,11887.2
SIA912,384,2.2188,103.1594,9448.8
SIA992,384,2.9119,102.0756,11887.2
SIA266,384,2.1886,102.1063,9448.8
SIA989,384,2.361,101.9186,9448.8
SIA524,384,2.898,102.8649,11887.2
SIA415,384,2.1087,102.8394,11887.2
SIA498,384,2.8531,102.5335,11887.2
SIA803,384,2.4772,102.2189,10668.0
SIA489,385,2.697,101.9183,9448.8
SIA498,385,2.8528,102.5345,11887.2
SIA850,385,2.7255,102.1861,10668.0
SIA415,385,2.1076,102.8396,11887.2
SIA989,385,2.3601,101.9189,9448.8
SIA992,385,2.9113,102.0748,11887.2
SIA311,385,2.7452,101.9987,11887.2
SIA598,385,2.2414,102.1963,11887.2
SIA524,385,2.8983,102.8659,11887.2
SIA777,385,2.1352,102.8589,9448.8
SIA395,385,2.4381,102.6427,10668.0
SIA914,385,2.3765,101.9712,11887.2
SIA42,385,2.9319,102.1773,9448.8
SIA865,385,2.5,102.5886,10668.0
SIA803,385,2.4781,102.2183,10668.0
SIA266,385,2.188,102.1072,9448.8
SIA912,385,2.219,103.1584,9448.8
SIA431,385,2.832,102.3943,9448.8
SIA367,385,2.854,101.7751,9448.8
SIA941,385,2.3285,102.8094,11887.2
SIA415,386,2.1066,102.8398,11887.2
SIA912,386,2.2191,103.1573,9448.8
SIA803,386,2.479,102.2178,10668.0
SIA266,386,2.1873,102.108,9448.8
SIA914,386,2.3771,101.9704,11887.2
SIA431,386,2.8316,102.3953,9448.8
SIA992,386,2.9107,102.074,11887.2
SIA489,386,2.6974,101.9173,9448.8
SIA395,386,2.4376,102.6436,10668.0
SIA941,386,2.3275,102.809,11887.2
SIA598,386,2.2415,102.1953,11887.2
SIA524,386,2.8985,102.8669,11887.2
SIA498,386,2.8525,102.5355,11887.2
SIA865,386,2.5,102.5896,10668.0
SIA777,386,2.1349,102.8579,9448.8
SIA850,386,2.7265,102.186,10668.0
SIA42,386,2.931,102.178,9448.8
SIA989,386,2.3591,101.9193,9448.8
SIA311,386,2.7442,101.9983,11887.2
SIA367,386,2.8549,101.7744,9448.8
SIA598,387,2.2416,102.1943,11887.2
SIA941,387,2.3265,102.8087,11887.2
SIA912,387,2.2192,103.1563,9448.8
SIA489,387,2.6978,101.9163,9448.8
SIA803,387,2.4799,102.2172,10668.0
SIA42,387,2.9302,102.1787,9448.8
SIA914,387,2.3777,101.9696,11887.2
SIA311,387,2.7433,101.9979,11887.2
SIA777,387,2.1345,102.857,9448.8
SIA524,387,2.8988,102.8679,11887.2
SIA395,387,2.437,102.6445,10668.0
SIA367,387,2.8557,101.7738,9448.8
SIA498,387,2.8522,102.5365,11887.2
SIA266,387,2.1867,102.1088,9448.8
SIA431,387,2.8313,102.3963,9448.8
SIA415,387,2.1056,102.84,11887.2
SIA992,387,2.9101,102.0731,11887.2
SIA865,387,2.5,102.5907,10668.0
SIA989,387,2.3581,101.9197,9448.8
SIA850,387,2.7275,102.186,10668.0
SIA850,388,2.7286,102.1859,10668.0
SIA941,388,2.3256,102.8084,11887.2
SIA992,388,2.9095,102.0723,11887.2
SIA524,388,2.8991,102.8689,11887.2
SIA311,388,2.7423,101.9975,11887.2
SIA266,388,2.186,102.1097,9448.8
SIA489,388,2.6981,101.9153,9448.8
SIA989,388,2.3571,101.9201,9448.8
SIA367,388,2.8565,101.7731,9448.8
SIA42,388,2.9294,102.1793,9448.8
SIA865,388,2.5,102.5917,10668.0
SIA777,388,2.1341,102.856,9448.8
SIA598,388,2.2417,102.1932,11887.2
SIA395,388,2.4365,102.6454,10668.0
SIA803,388,2.4807,102.2166,10668.0
SIA912,388,2.2194,103.1552,9448.8
SIA914,388,2.3783,101.9687,11887.2
SIA431,388,2.8309,102.3973,9448.8
SIA415,388,2.1046,102.8401,11887.2
SIA498,388,2.852,102.5375,11887.2
SIA598,389,2.2418,102.1922,11887.2
SIA415,389,2.1036,102.8403,11887.2
SIA395,389,2.436,102.6463,10668.0
SIA914,389,2.3789,101.9679,11887.2
SIA850,389,2.7296,102.1859,10668.0
SIA524,389,2.8993,102.8699,11887.2
SIA803,389,2.4816,102.2161,10668.0
SIA266,389,2.1854,102.1105,9448.8
SIA498,389,2.8517,102.5385,11887.2
SIA311,389,2.7414,101.997,11887.2
SIA989,389,2.3561,101.9205,9448.8
SIA941,389,2.3246,102.808,11887.2
SIA367,389,2.8573,101.7724,9448.8
SIA992,389,2.9089,102.0714,11887.2
SIA42,389,2.9286,102.18,9448.8
SIA489,389,2.6985,101.9143,9448.8
SIA777,389,2.1337,102.855,9448.8
SIA865,389,2.5,102.5927,10668.0
SIA912,389,2.2195,103.1542,9448.8
SIA431,389,2.8305,102.3983,9448.8
SIA367,390,2.8581,101.7717,9448.8
SIA42,390,2.9277,102.1807,9448.8
SIA598,390,2.2419,102.1912,11887.2
SIA415,390,2.1026,102.8405,11887.2
SIA395,390,2.4355,102.6472,10668.0
SIA865,390,2.5,102.5938,10668.0
SIA850,390,2.7307,102.1858,10668.0
SIA524,390,2.8996,102.8709,11887.2
SIA989,390,2.3552,101.9209,9448.8
SIA311,390,2.7404,101.9966,11887.2
SIA914,390,2.3795,101.9671,11887.2
SIA266,390,2.1847,102.1113,9448.8
SIA912,390,2.2197,103.1531,9448.8
SIA992,390,2.9082,102.0706,11887.2
SIA431,390,2.8301,102.3993,9448.8
SIA803,390,2.4825,102.2155,10668.0
SIA777,390,2.1333,102.854,9448.8
SIA941,390,2.3236,102.8077,11887.2
SIA498,390,2.8514,102.5395,11887.2
SIA489,390,2.6988,101.9133,9448.8
SIA498,391,2.8512,102.5405,11887.2
SIA598,391,2.242,102.1902,11887.2
SIA42,391,2.9269,102.1813,9448.8
SIA367,391,2.8589,101.771,9448.8
SIA850,391,2.7317,102.1858,10668.0
SIA777,391,2.1329,102.853,9448.8
SIA803,391,2.4834,102.2149,10668.0
SIA431,391,2.8297,102.4003,9448.8
SIA865,391,2.5,102.5948,10668.0
SIA266,391,2.1841,102.1122,9448.8
SIA989,391,2.3542,101.9213,9448.8
SIA992,391,2.9076,102.0698,11887.2
SIA415,391,2.1016,102.8407,11887.2
SIA524,391,2.8999,102.8719,11887.2
SIA311,391,2.7395,101.9962,11887.2
SIA912,391,2.2198,103.1521,9448.8
SIA395,391,2.435,102.6481,10668.0
SIA941,391,2.3226,102.8073,11887.2
SIA914,391,2.3801,101.9662,11887.2
SIA489,391,2.6992,101.9123,9448.8
SIA912,392,2.22,103.151,9448.8
SIA914,392,2.3807,101.9654,11887.2
SIA865,392,2.5,102.5959,10668.0
SIA489,392,2.6996,101.9113,9448.8
SIA803,392,2.4842,102.2144,10668.0
SIA498,392,2.8509,102.5415,11887.2
SIA598,392,2.2422,102.1891,11887.2
SIA415,392,2.1005,102.8409,11887.2
SIA42,392,2.9261,102.182,9448.8
SIA941,392,2.3217,102.807,11887.2
SIA266,392,2.1834,102.113,9448.8
SIA367,392,2.8597,101.7703,9448.8
SIA311,392,2.7385,101.9958,11887.2
SIA992,392,2.907,102.0689,11887.2
SIA850,392,2.7327,102.1857,10668.0
SIA524,392,2.9002,102.8729,11887.2
SIA431,392,2.8294,102.4013,9448.8
SIA777,392,2.1325,102.852,9448.8
SIA989,392,2.3532,101.9217,9448.8
SIA395,392,2.4344,102.649,10668.0
SIA865,393,2.5,102.5969,10668.0
SIA311,393,2.7376,101.9954,11887.2
SIA941,393,2.3207,102.8067,11887.2
SIA395,393,2.4339,102.6499,10668.0
SIA431,393,2.829,102.4022,9448.8
SIA42,393,2.9253,102.1827,9448.8
SIA777,393,2.1321,102.8511,9448.8
SIA598,393,2.2423,102.1881,11887.2
SIA415,393,2.0995,102.8411,11887.2
SIA266,393,2.1827,102.1138,9448.8
SIA803,393,2.4851,102.2138,10668.0
SIA498,393,2.8506,102.5425,11887.2
SIA367,393,2.8605,101.7697,9448.8
SIA989,393,2.3522,101.9221,9448.8
SIA912,393,2.2201,103.15,9448.8
SIA524,393,2.9004,102.8739,11887.2
SIA914,393,2.3813,101.9645,11887.2
SIA850,393,2.7338,102.1857,10668.0
SIA992,393,2.9064,102.0681,11887.2
SIA489,393,2.6999,101.9103,9448.8
SIA777,394,2.1317,102.8501,9448.8
SIA498,394,2.8504,102.5435,11887.2
SIA914,394,2.3819,101.9637,11887.2
SIA865,394,2.5,102.5979,10668.0
SIA598,394,2.2424,102.1871,11887.2
SIA941,394,2.3197,102.8063,11887.2
SIA415,394,2.0985,102.8413,11887.2
SIA489,394,2.7003,101.9093,9448.8
SIA524,394,2.9007,102.8749,11887.2
SIA395,394,2.4334,102.6508,10668.0
SIA992,394,2.9058,102.0673,11887.2
SIA311,394,2.7367,101.9949,11887.2
SIA431,394,2.8286,102.4032,9448.8
SIA912,394,2.2203,103.1489,9448.8
SIA850,394,2.7348,102.1856,10668.0
SIA266,394,2.1821,102.1147,9448.8
SIA367,394,2.8614,101.769,9448.8
SIA803,394,2.486,102.2132,10668.0
SIA42,394,2.9244,102.1833,9448.8
SIA989,394,2.3512,101.9225,9448.8
SIA989,395,2.3502,101.9229,9448.8
SIA598,395,2.2425,102.186,11887.2
SIA941,395,2.3187,102.806,11887.2
SIA914,395,2.3825,101.9629,11887.2
SIA415,395,2.0975,102.8415,11887.2
SIA489,395,2.7007,101.9083,9448.8
SIA524,395,2.901,102.8759,11887.2
SIA395,395,2.4329,102.6517,10668.0
SIA992,395,2.9052,102.0664,11887.2
SIA311,395,2.7357,101.9945,11887.2
SIA431,395,2.8282,102.4042,9448.8
SIA498,395,2.8501,102.5445,11887.2
SIA850,395,2.7359,102.1856,10668.0
SIA865,395,2.5,102.599,10668.0
SIA266,395,2.1814,102.1155,9448.8
SIA367,395,2.8622,101.7683,9448.8
SIA803,395,2.4868,102.2127,10668.0
SIA42,395,2.9236,102.184,9448.8
SIA777,395,2.1313,102.8491,9448.8
SIA912,395,2.2204,103.1479,9448.8
SIA803,396,2.4877,102.2121,10668.0
SIA395,396,2.4324,102.6526,10668.0
SIA431,396,2.8278,102.4052,9448.8
SIA266,396,2.1808,102.1163,9448.8
SIA912,396,2.2206,103.1468,9448.8
SIA524,396,2.9012,102.8769,11887.2
SIA914,396,2.3832,101.962,11887.2
SIA850,396,2.7369,102.1855,10668.0
SIA865,396,2.5,102.6,10668.0
SIA367,396,2.863,101.7676,9448.8
SIA311,396,2.7348,101.9941,11887.2
SIA941,396,2.3177,102.8057,11887.2
SIA42,396,2.9228,102.1847,9448.8
SIA415,396,2.0965,102.8417,11887.2
SIA777,396,2.1309,102.8481,9448.8
SIA598,396,2.2426,102.185,11887.2
SIA489,396,2.701,101.9073,9448.8
SIA989,396,2.3493,101.9233,9448.8
SIA498,396,2.8498,102.5455,11887.2
SIA992,396,2.9046,102.0656,11887.2
SIA912,397,2.2207,103.1458,9448.8
SIA266,397,2.1801,102.1172,9448.8
SIA489,397,2.7014,101.9063,9448.8
SIA395,397,2.4318,102.6535,10668.0
SIA498,397,2.8496,102.5465,11887.2
SIA524,397,2.9015,102.8779,11887.2
SIA941,397,2.3168,102.8053,11887.2
SIA914,397,2.3838,101.9612,11887.2
SIA311,397,2.7338,101.9937,11887.2
SIA431,397,2.8275,102.4062,9448.8
SIA415,397,2.0955,102.8419,11887.2
SIA850,397,2.7379,102.1854,10668.0
SIA865,397,2.5,102.6011,10668.0
SIA367,397,2.8638,101.7669,9448.8
SIA42,397,2.922,102.1854,9448.8
SIA803,397,2.4886,102.2115,10668.0
SIA777,397,2.1305,102.8471,9448.8
SIA598,397,2.2427,102.184,11887.2
SIA989,397,2.3483,101.9237,9448.8
SIA992,397,2.904,102.0647,11887.2
SIA489,398,2.7017,101.9053,9448.8
SIA367,398,2.8646,101.7663,9448.8
SIA912,398,2.2209,103.1447,9448.8
SIA431,398,2.8271,102.4072,9448.8
SIA415,398,2.0944,102.8421,11887.2
SIA498,398,2.8493,102.5475,11887.2
SIA865,398,2.5,102.6021,10668.0
SIA42,398,2.9211,102.186,9448.8
SIA803,398,2.4895,102.211,10668.0
SIA992,398,2.9034,102.0639,11887.2
SIA266,398,2.1795,102.118,9448.8
SIA524,398,2.9018,102.8789,11887.2
SIA941,398,2.3158,102.805,11887.2
SIA598,398,2.2428,102.183,11887.2
SIA989,398,2.3473,101.9241,9448.8
SIA311,398,2.7329,101.9932,11887.2
SIA777,398,2.1301,102.8461,9448.8
SIA914,398,2.3844,101.9604,11887.2
SIA395,398,2.4313,102.6544,10668.0
SIA850,398,2.739,102.1854,10668.0
SIA524,399,2.902,102.8799,11887.2
SIA914,399,2.385,101.9595,11887.2
SIA803,399,2.4903,102.2104,10668.0
SIA598,399,2.2429,102.1819,11887.2
SIA42,399,2.9203,102.1867,9448.8
SIA865,399,2.5,102.6032,10668.0
SIA266,399,2.1788,102.1188,9448.8
SIA989,399,2.3463,101.9245,9448.8
SIA431,399,2.8267,102.4082,9448.8
SIA912,399,2.221,103.1437,9448.8
SIA311,399,2.7319,101.9928,11887.2
SIA777,399,2.1297,102.8452,9448.8
SIA395,399,2.4308,102.6554,10668.0
SIA850,399,2.74,102.1853,10668.0
SIA992,399,2.9028,102.0631,11887.2
SIA489,399,2.7021,101.9043,9448.8
SIA941,399,2.3148,102.8047,11887.2
SIA415,399,2.0934,102.8423,11887.2
SIA498,399,2.849,102.5485,11887.2
SIA367,399,2.8654,101.7656,9448.8
SIA498,400,2.8488,102.5495,11887.2
SIA865,400,2.5,102.6042,10668.0
SIA850,400,2.7411,102.1853,10668.0
SIA941,400,2.3138,102.8043,11887.2
SIA415,400,2.0924,102.8425,11887.2
SIA992,400,2.9022,102.0622,11887.2
SIA524,400,2.9023,102.8809,11887.2
SIA266,400,2.1782,102.1197,9448.8
SIA989,400,2.3453,101.9249,9448.8
SIA489,400,2.7025,101.9033,9448.8
SIA367,400,2.8662,101.7649,9448.8
SIA598,400,2.243,102.1809,11887.2
SIA914,400,2.3856,101.9587,11887.2
SIA803,400,2.4912,102.2098,10668.0
SIA777,400,2.1293,102.8442,9448.8
SIA42,400,2.9195,102.1874,9448.8
SIA311,400,2.731,101.9924,11887.2
SIA431,400,2.8263,102.4092,9448.8
SIA395,400,2.4303,102.6563,10668.0
SIA912,400,2.2212,103.1426,9448.8
SIA415,401,2.0914,102.8427,11887.2
SIA367,401,2.867,101.7642,9448.8
SIA912,401,2.2213,103.1416,9448.8
SIA992,401,2.9016,102.0614,11887.2
SIA266,401,2.1775,102.1205,9448.8
SIA311,401,2.73,101.992,11887.2
SIA989,401,2.3443,101.9253,9448.8
SIA395,401,2.4298,102.6572,10668.0
SIA431,401,2.8259,102.4102,9448.8
SIA777,401,2.1289,102.8432,9448.8
SIA865,401,2.5,102.6052,10668.0
SIA42,401,2.9187,102.188,9448.8
SIA914,401,2.3862,101.9578,11887.2
SIA598,401,2.2431,102.1799,11887.2
SIA524,401,2.9026,102.8819,11887.2
SIA941,401,2.3129,102.804,11887.2
SIA489,401,2.7028,101.9023,9448.8
SIA803,401,2.4921,102.2093,10668.0
SIA498,401,2.8485,102.5505,11887.2
SIA850,401,2.7421,102.1852,10668.0
SIA42,402,2.9179,102.1887,9448.8
SIA803,402,2.493,102.2087,10668.0
SIA311,402,2.7291,101.9916,11887.2
SIA431,402,2.8256,102.4112,9448.8
SIA489,402,2.7032,101.9013,9448.8
SIA367,402,2.8678,101.7635,9448.8
SIA598,402,2.2432,102.1788,11887.2
SIA777,402,2.1285,102.8422,9448.8
SIA912,402,2.2215,103.1405,9448.8
SIA498,402,2.8482,102.5515,11887.2
SIA395,402,2.4292,102.6581,10668.0
SIA914,402,2.3868,101.957,11887.2
SIA865,402,2.5,102.6063,10668.0
SIA989,402,2.3434,101.9257,9448.8
SIA850,402,2.7431,102.1852,10668.0
SIA992,402,2.901,102.0606,11887.2
SIA266,402,2.1769,102.1214,9448.8
SIA941,402,2.3119,102.8036,11887.2
SIA524,402,2.9028,102.8829,11887.2
SIA415,402,2.0904,102.8429,11887.2
SIA489,403,2.7035,101.9003,9448.8
SIA395,403,2.4287,102.659,10668.0
SIA850,403,2.7442,102.1851,10668.0
SIA777,403,2.1281,102.8412,9448.8
SIA42,403,2.917,102.1894,9448.8
SIA311,403,2.7282,101.9911,11887.2
SIA803,403,2.4938,102.2081,10668.0
SIA941,403,2.3109,102.8033,11887.2
SIA415,403,2.0894,102.8431,11887.2
SIA598,403,2.2433,102.1778,11887.2
SIA524,403,2.9031,102.8839,11887.2
SIA912,403,2.2216,103.1395,9448.8
SIA266,403,2.1762,102.1222,9448.8
SIA431,403,2.8252,102.4122,9448.8
SIA989,403,2.3424,101.9261,9448.8
SIA498,403,2.848,102.5525,11887.2
SIA865,403,2.5,102.6073,10668.0
SIA914,403,2.3874,101.9562,11887.2
SIA367,403,2.8687,101.7628,9448.8
SIA992,403,2.9003,102.0597,11887.2
SIA489,404,2.7039,101.8993,9448.8
SIA395,404,2.4282,102.6599,10668.0
SIA415,404,2.0884,102.8433,11887.2
SIA311,404,2.7272,101.9907,11887.2
SIA367,404,2.8695,101.7622,9448.8
SIA912,404,2.2218,103.1384,9448.8
SIA431,404,2.8248,102.4131,9448.8
SIA865,404,2.5,102.6084,10668.0
SIA524,404,2.9034,102.8849,11887.2
SIA941,404,2.3099,102.803,11887.2
SIA498,404,2.8477,102.5535,11887.2
SIA598,404,2.2435,102.1768,11887.2
SIA803,404,2.4947,102.2076,10668.0
SIA777,404,2.1277,102.8403,9448.8
SIA850,404,2.7452,102.1851,10668.0
SIA989,404,2.3414,101.9265,9448.8
SIA42,404,2.9162,102.19,9448.8
SIA992,404,2.8997,102.0589,11887.2
SIA266,404,2.1756,102.123,9448.8
SIA914,404,2.388,101.9553,11887.2
SIA992,405,2.8991,102.058,11887.2
SIA395,405,2.4277,102.6608,10668.0
SIA803,405,2.4956,102.207,10668.0
SIA941,405,2.3089,102.8026,11887.2
SIA777,405,2.1273,102.8393,9448.8
SIA914,405,2.3886,101.9545,11887.2
SIA415,405,2.0873,102.8435,11887.2
SIA311,405,2.7263,101.9903,11887.2
SIA598,405,2.2436,102.1758,11887.2
SIA367,405,2.8703,101.7615,9448.8
SIA498,405,2.8474,102.5545,11887.2
SIA524,405,2.9036,102.8859,11887.2
SIA912,405,2.2219,103.1374,9448.8
SIA42,405,2.9154,102.1907,9448.8
SIA865,405,2.5,102.6094,10668.0
SIA989,405,2.3404,101.9269,9448.8
SIA431,405,2.8244,102.4141,9448.8
SIA489,405,2.7043,101.8983,9448.8
SIA850,405,2.7462,102.185,10668.0
SIA266,405,2.1749,102.1239,9448.8
SIA524,406,2.9039,102.8869,11887.2
SIA395,406,2.4272,102.6617,10668.0
SIA989,406,2.3394,101.9273,9448.8
SIA803,406,2.4964,102.2064,10668.0
SIA777,406,2.1269,102.8383,9448.8
SIA266,406,2.1743,102.1247,9448.8
SIA992,406,2.8985,102.0572,11887.2
SIA311,406,2.7253,101.9899,11887.2
SIA431,406,2.824,102.4151,9448.8
SIA598,406,2.2437,102.1747,11887.2
SIA865,406,2.5,102.6104,10668.0
SIA850,406,2.7473,102.185,10668.0
SIA912,406,2.222,103.1363,9448.8
SIA914,406,2.3892,101.9537,11887.2
SIA498,406,2.8472,102.5555,11887.2
SIA367,406,2.8711,101.7608,9448.8
SIA489,406,2.7046,101.8973,9448.8
SIA941,406,2.308,102.8023,11887.2
SIA415,406,2.0863,102.8437,11887.2
SIA42,406,2.9146,102.1914,9448.8
SIA914,407,2.3898,101.9528,11887.2
SIA266,407,2.1736,102.1255,9448.8
SIA803,407,2.4973,102.2059,10668.0
SIA941,407,2.307,102.802,11887.2
SIA431,407,2.8237,102.4161,9448.8
SIA367,407,2.8719,101.7601,9448.8
SIA395,407,2.4266,102.6626,10668.0
SIA865,407,2.5,102.6115,10668.0
SIA311,407,2.7244,101.9895,11887.2
SIA489,407,2.705,101.8963,9448.8
SIA42,407,2.9137,102.192,9448.8
SIA524,407,2.9042,102.8879,11887.2
SIA498,407,2.8469,102.5565,11887.2
SIA992,407,2.8979,102.0564,11887.2
SIA912,407,2.2222,103.1353,9448.8
SIA989,407,2.3385,101.9277,9448.8
SIA850,407,2.7483,102.1849,10668.0
SIA598,407,2.2438,102.1737,11887.2
SIA415,407,2.0853,102.8439,11887.2
SIA777,407,2.1265,102.8373,9448.8
SIA865,408,2.5,102.6125,10668.0
SIA415,408,2.0843,102.8441,11887.2
SIA850,408,2.7494,102.1848,10668.0
SIA367,408,2.8727,101.7594,9448.8
SIA431,408,2.8233,102.4171,9448.8
SIA524,408,2.9044,102.8889,11887.2
SIA42,408,2.9129,102.1927,9448.8
SIA598,408,2.2439,102.1727,11887.2
SIA912,408,2.2223,103.1342,9448.8
SIA914,408,2.3904,101.952,11887.2
SIA311,408,2.7234,101.989,11887.2
SIA803,408,2.4982,102.2053,10668.0
SIA498,408,2.8466,102.5575,11887.2
SIA989,408,2.3375,101.9281,9448.8
SIA489,408,2.7054,101.8953,9448.8
SIA941,408,2.306,102.8016,11887.2
SIA266,408,2.173,102.1264,9448.8
SIA992,408,2.8973,102.0555,11887.2
SIA777,408,2.1261,102.8363,9448.8
SIA395,408,2.4261,102.6635,10668.0
SIA850,409,2.7504,102.1848,10668.0
SIA415,409,2.0833,102.8443,11887.2
SIA989,409,2.3365,101.9285,9448.8
SIA777,409,2.1257,102.8353,9448.8
SIA367,409,2.8735,101.7588,9448.8
SIA311,409,2.7225,101.9886,11887.2
SIA498,409,2.8464,102.5585,11887.2
SIA395,409,2.4256,102.6644,10668.0
SIA865,409,2.5,102.6136,10668.0
SIA941,409,2.305,102.8013,11887.2
SIA431,409,2.8229,102.4181,9448.8
SIA489,409,2.7057,101.8943,9448.8
SIA524,409,2.9047,102.8899,11887.2
SIA803,409,2.4991,102.2047,10668.0
SIA992,409,2.8967,102.0547,11887.2
SIA42,409,2.9121,102.1934,9448.8
SIA266,409,2.1723,102.1272,9448.8
SIA914,409,2.3911,101.9512,11887.2
SIA912,409,2.2225,103.1332,9448.8
SIA598,409,2.244,102.1716,11887.2
SIA850,410,2.7514,102.1847,10668.0
SIA524,410,2.905,102.8909,11887.2
SIA992,410,2.8961,102.0539,11887.2
SIA498,410,2.8461,102.5595,11887.2
SIA777,410,2.1253,102.8344,9448.8
SIA989,410,2.3355,101.9289,9448.8
SIA311,410,2.7215,101.9882,11887.2
SIA415,410,2.0823,102.8445,11887.2
SIA395,410,2.4251,102.6653,10668.0
SIA865,410,2.5,102.6146,10668.0
SIA266,410,2.1717,102.128,9448.8
SIA431,410,2.8225,102.4191,9448.8
SIA914,410,2.3917,101.9503,11887.2
SIA42,410,2.9113,102.194,9448.8
SIA367,410,2.8743,101.7581,9448.8
SIA941,410,2.3041,102.8009,11887.2
SIA598,410,2.2441,102.1706,11887.2
SIA803,410,2.4999,102.2042,10668.0
SIA912,410,2.2226,103.1321,9448.8
SIA489,410,2.7061,101.8933,9448.8
SIA266,411,2.171,102.1289,9448.8
SIA865,411,2.5,102.6157,10668.0
SIA489,411,2.7064,101.8923,9448.8
SIA850,411,2.7525,102.1847,10668.0
SIA431,411,2.8221,102.4201,9448.8
SIA992,411,2.8955,102.053,11887.2
SIA989,411,2.3345,101.9293,9448.8
SIA777,411,2.1249,102.8334,9448.8
SIA367,411,2.8751,101.7574,9448.8
SIA42,411,2.9104,102.1947,9448.8
SIA803,411,2.5008,102.2036,10668.0
SIA395,411,2.4245,102.6662,10668.0
SIA311,411,2.7206,101.9878,11887.2
SIA941,411,2.3031,102.8006,11887.2
SIA498,411,2.8458,102.5605,11887.2
SIA524,411,2.9052,102.8919,11887.2
SIA598,411,2.2442,102.1696,11887.2
SIA914,411,2.3923,101.9495,11887.2
SIA912,411,2.2228,103.1311,9448.8
SIA415,411,2.0813,102.8447,11887.2
SIA914,412,2.3929,101.9486,11887.2
SIA42,412,2.9096,102.1954,9448.8
SIA941,412,2.3021,102.8003,11887.2
SIA803,412,2.5017,102.203,10668.0
SIA912,412,2.2229,103.13,9448.8
SIA367,412,2.876,101.7567,9448.8
SIA598,412,2.2443,102.1685,11887.2
SIA431,412,2.8218,102.4211,9448.8
SIA489,412,2.7068,101.8914,9448.8
SIA395,412,2.424,102.6671,10668.0
SIA415,412,2.0802,102.8449,11887.2
SIA311,412,2.7197,101.9874,11887.2
SIA266,412,2.1704,102.1297,9448.8
SIA865,412,2.5,102.6167,10668.0
SIA989,412,2.3335,101.9297,9448.8
SIA992,412,2.8949,102.0522,11887.2
SIA850,412,2.7535,102.1846,10668.0
SIA777,412,2.1245,102.8324,9448.8
SIA498,412,2.8456,102.5615,11887.2
SIA524,412,2.9055,102.8929,11887.2
SIA989,413,2.3326,101.9301,9448.8
SIA941,413,2.3011,102.7999,11887.2
SIA777,413,2.1241,102.8314,9448.8
SIA914,413,2.3935,101.9478,11887.2
SIA498,413,2.8453,102.5625,11887.2
SIA598,413,2.2444,102.1675,11887.2
SIA395,413,2.4235,102.668,10668.0
SIA912,413,2.2231,103.129,9448.8
SIA42,413,2.9088,102.196,9448.8
SIA266,413,2.1697,102.1305,9448.8
SIA803,413,2.5026,102.2025,10668.0
SIA367,413,2.8768,101.756,9448.8
SIA431,413,2.8214,102.4221,9448.8
SIA489,413,2.7072,101.8904,9448.8
SIA415,413,2.0792,102.8451,11887.2
SIA311,413,2.7187,101.9869,11887.2
SIA865,413,2.5,102.6177,10668.0
SIA850,413,2.7546,102.1846,10668.0
SIA524,413,2.9058,102.8939,11887.2
SIA992,413,2.8943,102.0513,11887.2
SIA415,414,2.0782,102.8453,11887.2
SIA941,414,2.3001,102.7996,11887.2
SIA498,414,2.845,102.5635,11887.2
SIA865,414,2.5,102.6188,10668.0
SIA524,414,2.906,102.8949,11887.2
